timesteps,ep_return_mean,ep_length_mean,ep_cushion_mean,ep_foul_rate,n_episodes_in_window
2048,0.5450,10.0000,1.2431,0.1800,200
22528,0.6000,10.0000,1.4463,0.1800,200
4096,0.4615,10.0000,1.3619,0.1923,208
24576,0.5769,10.0000,1.4523,0.1827,208
6144,0.4750,10.0000,1.2953,0.2300,200
26624,0.6000,10.0000,1.4495,0.1950,200
8192,0.4087,10.0000,1.2182,0.1683,208
28672,0.6875,10.0000,1.3146,0.2212,208
10240,0.5577,10.0000,1.2219,0.1923,208
30720,0.6875,10.0000,1.2304,0.1875,208
12288,0.4550,10.0000,1.3030,0.1700,200
32768,0.7300,10.0000,1.3109,0.1900,200
14336,0.4567,10.0000,1.1342,0.1875,208
34816,0.7308,10.0000,1.5429,0.1683,208
16384,0.4850,10.0000,1.2753,0.1550,200
36864,0.7750,10.0000,1.4347,0.1950,200
18432,0.5913,10.0000,1.2456,0.1827,208
38912,0.8510,10.0000,1.7841,0.2019,208
20480,0.5288,10.0000,1.3528,0.1827,208
40960,0.8894,10.0000,1.7630,0.1971,208
22528,0.6000,10.0000,1.4463,0.1800,200
43008,1.0700,10.0000,1.6321,0.1900,200
24576,0.5769,10.0000,1.4523,0.1827,208
45056,1.1154,10.0000,1.7208,0.1875,208
26624,0.6000,10.0000,1.4495,0.1950,200
47104,1.1700,10.0000,2.0311,0.1750,200
28672,0.6875,10.0000,1.3146,0.2212,208
49152,1.1875,10.0000,2.1117,0.2404,208
30720,0.6875,10.0000,1.2304,0.1875,208
51200,1.2163,10.0000,1.9566,0.1971,208
32768,0.7300,10.0000,1.3109,0.1900,200
53248,1.3000,10.0000,2.2117,0.2200,200
34816,0.7308,10.0000,1.5429,0.1683,208
55296,1.4087,10.0000,2.2421,0.2067,208
36864,0.7750,10.0000,1.4347,0.1950,200
57344,1.3350,10.0000,2.1195,0.2500,200
38912,0.8510,10.0000,1.7841,0.2019,208
59392,1.4904,10.0000,2.1004,0.2212,208
40960,0.8894,10.0000,1.7630,0.1971,208
61440,1.6106,10.0000,2.2772,0.2163,208
43008,1.0700,10.0000,1.6321,0.1900,200
63488,1.5150,10.0000,2.0462,0.1950,200
45056,1.1154,10.0000,1.7208,0.1875,208
65536,1.5721,10.0000,2.0460,0.2644,208
47104,1.1700,10.0000,2.0311,0.1750,200
67584,1.7650,10.0000,2.2795,0.1950,200
49152,1.1875,10.0000,2.1117,0.2404,208
69632,1.8750,10.0000,2.2918,0.2500,208
51200,1.2163,10.0000,1.9566,0.1971,208
71680,1.7740,10.0000,2.2196,0.2548,208
53248,1.3000,10.0000,2.2117,0.2200,200
73728,1.8150,10.0000,2.1518,0.2100,200
55296,1.4087,10.0000,2.2421,0.2067,208
75776,1.8317,10.0000,2.3224,0.2163,208
57344,1.3350,10.0000,2.1195,0.2500,200
77824,1.8650,10.0000,2.2647,0.2300,200
59392,1.4904,10.0000,2.1004,0.2212,208
79872,1.8894,10.0000,2.4270,0.2163,208
61440,1.6106,10.0000,2.2772,0.2163,208
81920,1.8558,10.0000,2.1693,0.1779,208
63488,1.5150,10.0000,2.0462,0.1950,200
83968,2.0950,10.0000,2.1805,0.2100,200
65536,1.5721,10.0000,2.0460,0.2644,208
86016,2.2356,10.0000,2.2041,0.2500,208
67584,1.7650,10.0000,2.2795,0.1950,200
88064,2.1750,10.0000,2.0734,0.2150,200
69632,1.8750,10.0000,2.2918,0.2500,208
90112,2.1346,10.0000,1.9949,0.2115,208
71680,1.7740,10.0000,2.2196,0.2548,208
92160,2.2548,10.0000,2.3369,0.2067,208
73728,1.8150,10.0000,2.1518,0.2100,200
94208,2.3650,10.0000,2.2171,0.2000,200
75776,1.8317,10.0000,2.3224,0.2163,208
96256,2.5240,10.0000,1.9573,0.2212,208
77824,1.8650,10.0000,2.2647,0.2300,200
98304,2.5850,10.0000,2.1107,0.2200,200
79872,1.8894,10.0000,2.4270,0.2163,208
100352,2.5240,10.0000,2.1130,0.2260,208
81920,1.8558,10.0000,2.1693,0.1779,208
102400,2.5288,10.0000,2.0014,0.2260,208
83968,2.0950,10.0000,2.1805,0.2100,200
104448,2.4800,10.0000,1.8953,0.2150,200
86016,2.2356,10.0000,2.2041,0.2500,208
106496,2.7596,10.0000,1.9124,0.2212,208
88064,2.1750,10.0000,2.0734,0.2150,200
108544,2.7950,10.0000,1.9934,0.2000,200
90112,2.1346,10.0000,1.9949,0.2115,208
110592,2.6442,10.0000,2.0630,0.2308,208
92160,2.2548,10.0000,2.3369,0.2067,208
112640,2.6971,10.0000,1.9426,0.2067,208
94208,2.3650,10.0000,2.2171,0.2000,200
114688,2.7800,10.0000,1.9420,0.1850,200
96256,2.5240,10.0000,1.9573,0.2212,208
116736,2.9279,10.0000,1.8014,0.2260,208
98304,2.5850,10.0000,2.1107,0.2200,200
118784,2.8050,10.0000,1.8830,0.2100,200
100352,2.5240,10.0000,2.1130,0.2260,208
120832,2.8798,10.0000,1.7527,0.2067,208
102400,2.5288,10.0000,2.0014,0.2260,208
122880,2.7596,10.0000,1.8333,0.1875,208
104448,2.4800,10.0000,1.8953,0.2150,200
124928,2.8750,10.0000,2.0242,0.1850,200
106496,2.7596,10.0000,1.9124,0.2212,208
126976,2.8654,10.0000,1.8698,0.2115,208
108544,2.7950,10.0000,1.9934,0.2000,200
129024,2.5850,10.0000,1.8692,0.2300,200
110592,2.6442,10.0000,2.0630,0.2308,208
131072,2.7740,10.0000,2.0042,0.2163,208
112640,2.6971,10.0000,1.9426,0.2067,208
133120,2.7548,10.0000,1.8805,0.2404,208
114688,2.7800,10.0000,1.9420,0.1850,200
135168,3.1300,10.0000,2.1117,0.2400,200
116736,2.9279,10.0000,1.8014,0.2260,208
137216,2.8654,10.0000,2.0267,0.2452,208
118784,2.8050,10.0000,1.8830,0.2100,200
139264,2.8700,10.0000,1.8088,0.2600,200
120832,2.8798,10.0000,1.7527,0.2067,208
141312,2.9712,10.0000,1.9669,0.1827,208
122880,2.7596,10.0000,1.8333,0.1875,208
143360,3.1202,10.0000,1.8315,0.1971,208
124928,2.8750,10.0000,2.0242,0.1850,200
145408,2.8750,10.0000,2.1528,0.2400,200
126976,2.8654,10.0000,1.8698,0.2115,208
147456,2.8846,10.0000,1.7315,0.1683,208
129024,2.5850,10.0000,1.8692,0.2300,200
149504,2.9500,10.0000,1.9341,0.2100,200
131072,2.7740,10.0000,2.0042,0.2163,208
151552,3.0144,10.0000,1.8015,0.2212,208
133120,2.7548,10.0000,1.8805,0.2404,208
153600,2.9327,10.0000,1.8421,0.2115,208
135168,3.1300,10.0000,2.1117,0.2400,200
155648,2.8050,10.0000,1.9251,0.2500,200
137216,2.8654,10.0000,2.0267,0.2452,208
157696,3.0192,10.0000,1.8869,0.2163,208
139264,2.8700,10.0000,1.8088,0.2600,200
159744,3.0150,10.0000,1.9228,0.2100,200
141312,2.9712,10.0000,1.9669,0.1827,208
161792,2.9038,10.0000,1.8591,0.2067,208
143360,3.1202,10.0000,1.8315,0.1971,208
163840,3.0096,10.0000,1.7747,0.2019,208
145408,2.8750,10.0000,2.1528,0.2400,200
165888,3.0400,10.0000,1.7815,0.1800,200
147456,2.8846,10.0000,1.7315,0.1683,208
167936,3.1731,10.0000,1.9824,0.2115,208
149504,2.9500,10.0000,1.9341,0.2100,200
169984,2.9150,10.0000,1.9710,0.2100,200
151552,3.0144,10.0000,1.8015,0.2212,208
172032,3.0817,10.0000,1.7845,0.2260,208
153600,2.9327,10.0000,1.8421,0.2115,208
174080,3.0625,10.0000,1.8154,0.2163,208
155648,2.8050,10.0000,1.9251,0.2500,200
176128,2.9850,10.0000,1.6771,0.2200,200
157696,3.0192,10.0000,1.8869,0.2163,208
178176,3.1827,10.0000,1.7773,0.2115,208
159744,3.0150,10.0000,1.9228,0.2100,200
180224,3.1750,10.0000,1.9868,0.1800,200
161792,2.9038,10.0000,1.8591,0.2067,208
182272,3.2067,10.0000,1.7719,0.2260,208
163840,3.0096,10.0000,1.7747,0.2019,208
184320,3.2356,10.0000,1.7285,0.2067,208
165888,3.0400,10.0000,1.7815,0.1800,200
186368,3.1800,10.0000,1.9173,0.1950,200
167936,3.1731,10.0000,1.9824,0.2115,208
188416,3.2788,10.0000,1.9521,0.2260,208
169984,2.9150,10.0000,1.9710,0.2100,200
190464,3.1950,10.0000,1.9303,0.2350,200
172032,3.0817,10.0000,1.7845,0.2260,208
192512,3.2115,10.0000,1.7667,0.2212,208
174080,3.0625,10.0000,1.8154,0.2163,208
194560,3.2115,10.0000,1.9835,0.2308,208
176128,2.9850,10.0000,1.6771,0.2200,200
196608,3.1150,10.0000,1.7674,0.2000,200
178176,3.1827,10.0000,1.7773,0.2115,208
198656,3.2788,10.0000,1.9502,0.1875,208
180224,3.1750,10.0000,1.9868,0.1800,200
200000,3.1176,10.0000,1.9773,0.1765,136
182272,3.2067,10.0000,1.7719,0.2260,208
184320,3.2356,10.0000,1.7285,0.2067,208
186368,3.1800,10.0000,1.9173,0.1950,200
188416,3.2788,10.0000,1.9521,0.2260,208
190464,3.1950,10.0000,1.9303,0.2350,200
192512,3.2115,10.0000,1.7667,0.2212,208
194560,3.2115,10.0000,1.9835,0.2308,208
196608,3.1150,10.0000,1.7674,0.2000,200
198656,3.2788,10.0000,1.9502,0.1875,208
200000,3.1176,10.0000,1.9773,0.1765,136
